"genus" "family" "order"
"Trichodesma_hildebrandtii" "Trichodesma" "Boraginaceae" "Boraginales"
"Trichodesma_indicum" "Trichodesma" "Boraginaceae" "Boraginales"
"Trichodesma_physaloides" "Trichodesma" "Boraginaceae" "Boraginales"
"Trichodesma_zeylanicum" "Trichodesma" "Boraginaceae" "Boraginales"
"Trichodiadema_pygmaeum" "Trichodiadema" "Aizoaceae" "Caryophyllales"
"Tricholaena_monachne" "Tricholaena" "Poaceae" "Poales"
"Trichomanes_ekmanii" "Trichomanes" "Hymenophyllaceae" "Hymenophyllales"
"Trichomanes_kapplerianum" "Trichomanes" "Hymenophyllaceae" "Hymenophyllales"
"Trichomanes_nummularium" "Trichomanes" "Hymenophyllaceae" "Hymenophyllales"
"Trichomanes_ovale" "Trichomanes" "Hymenophyllaceae" "Hymenophyllales"
"Trichomanes_pinnatum" "Trichomanes" "Hymenophyllaceae" "Hymenophyllales"
"Trichomanes_punctatum" "Trichomanes" "Hymenophyllaceae" "Hymenophyllales"
"Trichomanes_speciosum" "Trichomanes" "Hymenophyllaceae" "Hymenophyllales"
"Trichomanes_vittaria" "Trichomanes" "Hymenophyllaceae" "Hymenophyllales"
"Trichopetalum_plumosum" "Trichopetalum" "Asparagaceae" "Asparagales"
"Trichophorum_alpinum" "Trichophorum" "Cyperaceae" "Poales"
"Trichophorum_cespitosum" "Trichophorum" "Cyperaceae" "Poales"
"Trichophorum_distigmaticum" "Trichophorum" "Cyperaceae" "Poales"
"Trichophorum_mattfeldianum" "Trichophorum" "Cyperaceae" "Poales"
"Trichophorum_pumilum" "Trichophorum" "Cyperaceae" "Poales"
"Trichopilia_maculata" "Trichopilia" "Orchidaceae" "Asparagales"
"Trichosalpinx_orbicularis" "Trichosalpinx" "Orchidaceae" "Asparagales"
"Trichosanthes_cucumerina" "Trichosanthes" "Cucurbitaceae" "Cucurbitales"
"Trichosanthes_kirilowii" "Trichosanthes" "Cucurbitaceae" "Cucurbitales"
"Trichosanthes_pilosa" "Trichosanthes" "Cucurbitaceae" "Cucurbitales"
"Trichoscypha_abut" "Trichoscypha" "Anacardiaceae" "Sapindales"
"Trichoscypha_arborea" "Trichoscypha" "Anacardiaceae" "Sapindales"
"Trichoscypha_patens" "Trichoscypha" "Anacardiaceae" "Sapindales"
"Trichoscypha_ulugurensis" "Trichoscypha" "Anacardiaceae" "Sapindales"
"Trichospermum_discolor" "Trichospermum" "Malvaceae" "Malvales"
"Trichospermum_galeottii" "Trichospermum" "Malvaceae" "Malvales"
"Trichospermum_ikutae" "Trichospermum" "Malvaceae" "Malvales"
"Trichospermum_javanicum" "Trichospermum" "Malvaceae" "Malvales"
"Trichospermum_mexicanum" "Trichospermum" "Malvaceae" "Malvales"
"Trichospermum_pleiostigma" "Trichospermum" "Malvaceae" "Malvales"
"Trichospermum_richii" "Trichospermum" "Malvaceae" "Malvales"
"Trichostema_brachiatum" "Trichostema" "Lamiaceae" "Lamiales"
"Trichostema_lanatum" "Trichostema" "Lamiaceae" "Lamiales"
"Trichostema_lanceolatum" "Trichostema" "Lamiaceae" "Lamiales"
"Trichostema_laxum" "Trichostema" "Lamiaceae" "Lamiales"
"Trichostema_oblongum" "Trichostema" "Lamiaceae" "Lamiales"
"Trichostema_parishii" "Trichostema" "Lamiaceae" "Lamiales"
"Trichostema_purpusii" "Trichostema" "Lamiaceae" "Lamiales"
"Trichostigma_octandrum" "Trichostigma" "Phytolaccaceae" "Caryophyllales"
"Trichostigma_polyandrum" "Trichostigma" "Phytolaccaceae" "Caryophyllales"
"Triclisia_patens" "Triclisia" "Menispermaceae" "Ranunculales"
"Tricoryne_simplex" "Tricoryne" "Asphodelaceae" NA
"Tricoryne_tenella" "Tricoryne" "Asphodelaceae" NA
"Tricostularia_pauciflora" "Tricostularia" "Cyperaceae" "Poales"
"Tridax_coronopifolia" "Tridax" "Asteraceae" "Asterales"
"Tridax_mexicana" "Tridax" "Asteraceae" "Asterales"
"Tridax_procumbens" "Tridax" "Asteraceae" "Asterales"
"Tridens" "Tridens" "" NA
"Tridens_albescens" "Tridens" "Poaceae" "Poales"
"Tridens_flavus" "Tridens" "Poaceae" "Poales"
"Tridens_muticus" "Tridens" "Poaceae" "Poales"
"Tridens_strictus" "Tridens" "Poaceae" "Poales"
"Trientalis_borealis" "Trientalis" "Primulaceae" "Ericales"
"Trifolium" "Trifolium" "" NA
"Trifolium_africanum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_albopurpureum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_alexandrinum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_alpestre" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_alpinum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_amabile" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_ambiguum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_andersonii" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_angustifolium" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_argutum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_armenium" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_arvense" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_aureum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_badium" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_barbigerum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_beckwithii" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_bifidum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_bocconei" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_boissieri" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_breweri" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_campestre" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_cernuum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_cherleri" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_ciliolatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_clypeatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_cyathiferum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_dasyphyllum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_depauperatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_dichotomum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_dubium" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_fragiferum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_fucatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_gemellum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_glanduliferum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_glomeratum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_gracilentum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_hirtum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_hybridum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_incarnatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_kingii" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_lappaceum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_ligusticum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_longipes" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_lupinaster" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_macraei" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_macrocephalum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_maculatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_medium" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_micranthum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_microcephalum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_microdon" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_monanthum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_montanum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_mucronatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_nanum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_nigrescens" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_noricum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_ochroleucon" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_oliganthum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_ornithopodioides" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_palaestinum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_pallescens" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_pallidum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_pannonicum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_parryi" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_patens" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_pilulare" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_polyphyllum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_pratense" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_pseudostriatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_purpureum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_purseglovei" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_reflexum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_repens" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_resupinatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_retusum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_rubens" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_rusbyi" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_salmoneum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_saxatile" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_scabrum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_semipilosum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_simense" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_spadiceum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_spumosum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_squamosum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_squarrosum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_stellatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_striatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_strictum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_subterraneum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_suffocatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_sylvaticum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_thalii" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_tomentosum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_uniflorum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_usambarense" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_variegatum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_vesiculosum" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_willdenovii" "Trifolium" "Fabaceae" "Fabales"
"Trifolium_wormskioldii" "Trifolium" "Fabaceae" "Fabales"
"Triglochin_bulbosa" "Triglochin" "Juncaginaceae" "Alismatales"
"Triglochin_calcitrapa" "Triglochin" "Juncaginaceae" "Alismatales"
"Triglochin_maritima" "Triglochin" "Juncaginaceae" "Alismatales"
"Triglochin_maritimum" "Triglochin" "Juncaginaceae" "Alismatales"
"Triglochin_palustris" "Triglochin" "Juncaginaceae" "Alismatales"
"Triglochin_scilloides" "Triglochin" "Juncaginaceae" "Alismatales"
"Triglochin_striata" "Triglochin" "Juncaginaceae" "Alismatales"
"Trigonella_arabica" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_balansae" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_caelesyriaca" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_caerulea" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_calliceras" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_esculenta" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_foenum-graecum" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_gladiata" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_kotschyi" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_ornithopodioides" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_polyceratia" "Medicago" "Fabaceae" "Fabales"
"Trigonella_procumbens" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_spicata" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_stellata" "Trigonella" "Fabaceae" "Fabales"
"Trigonella_suavissima" "Trigonella" "Fabaceae" "Fabales"
"Trigonia_rugosa" "Trigonia" "Trigoniaceae" "Malpighiales"
"Trigoniastrum_hypoleucum" "Trigoniastrum" "Trigoniaceae" "Malpighiales"
"Trigonidium_egertonianum" "Trigonidium" "Orchidaceae" "Asparagales"
"Trigonobalanus_verticillata" "Trigonobalanus" "Fagaceae" "Fagales"
"Trigonopleura_malayana" "Trigonopleura" "Peraceae" "Malpighiales"
"Trigynaea_duckei" "Trigynaea" "Annonaceae" "Magnoliales"
"Trigynaea_triplinervis" "Trigynaea" "Annonaceae" "Magnoliales"
"Trilepisium_madagascariense" "Trilepisium" "Moraceae" "Rosales"
"Trilisa_paniculata" "Trilisa" "Asteraceae" "Asterales"
"Trillium_cernuum" "Trillium" "Melanthiaceae" "Liliales"
"Trillium_chloropetalum" "Trillium" "Melanthiaceae" "Liliales"
"Trillium_flexipes" "Trillium" "Melanthiaceae" "Liliales"
"Trillium_grandiflorum" "Trillium" "Melanthiaceae" "Liliales"
"Trillium_ovatum" "Trillium" "Melanthiaceae" "Liliales"
"Trillium_sessile" "Trillium" "Melanthiaceae" "Liliales"
"Trimenia_moorei" "Trimenia" "Trimeniaceae" "Austrobaileyales"
"Trimenia_neocaledonica" "Trimenia" "Trimeniaceae" "Austrobaileyales"
"Trimenia_papuana" "Trimenia" "Trimeniaceae" "Austrobaileyales"
"Trimenia_weinmanniifolia" "Trimenia" "Trimeniaceae" "Austrobaileyales"
"Trimeria_grandifolia" "Trimeria" "Salicaceae" "Malpighiales"
"Trinia_crithmifolia" "Trinia" "Apiaceae" "Apiales"
"Trinia_glauca" "Trinia" "Apiaceae" "Apiales"
"Triodanis_leptocarpa" "Triodanis" "Campanulaceae" "Asterales"
"Triodanis_perfoliata" "Triodanis" "Campanulaceae" "Asterales"
"Triodia_basedowii" "Triodia" "Poaceae" "Poales"
"Triodia_bitextura" "Triodia" "Poaceae" "Poales"
"Triodia_intermedia" "Triodia" "Poaceae" "Poales"
"Triodia_irritans" "Triodia" "Poaceae" "Poales"
"Triodia_lanata" "Triodia" "Poaceae" "Poales"
"Triodia_mitchellii" "Triodia" "Poaceae" "Poales"
"Triodia_scariosa" "Triodia" "Poaceae" "Poales"
"Triodia_schinzii" "Triodia" "Poaceae" "Poales"
"Triomma_malaccensis" "Triomma" "Burseraceae" "Sapindales"
"Triosteum_angustifolium" "Triosteum" "Caprifoliaceae" "Dipsacales"
"Triosteum_perfoliatum" "Triosteum" "Caprifoliaceae" "Dipsacales"
"Triphysaria_eriantha" "Triphysaria" "Orobanchaceae" "Lamiales"
"Triphysaria_floribunda" "Triphysaria" "Orobanchaceae" "Lamiales"
"Triphysaria_pusilla" "Triphysaria" "Orobanchaceae" "Lamiales"
"Triphysaria_versicolor" "Triphysaria" "Orobanchaceae" "Lamiales"
"Triplachne_nitens" "Triplachne" "Poaceae" "Poales"
"Tripladenia_cunninghamii" "Tripladenia" "Colchicaceae" "Liliales"
"Triplaris_americana" "Triplaris" "Polygonaceae" "Caryophyllales"
"Triplaris_cumingiana" "Triplaris" "Polygonaceae" "Caryophyllales"
"Triplaris_dugandii" "Triplaris" "Polygonaceae" "Caryophyllales"
"Triplaris_gardneriana" "Triplaris" "Polygonaceae" "Caryophyllales"
"Triplaris_melaenodendron" "Triplaris" "Polygonaceae" "Caryophyllales"
"Triplaris_peruviana" "Triplaris" "Polygonaceae" "Caryophyllales"
"Triplaris_poeppigiana" "Triplaris" "Polygonaceae" "Caryophyllales"
"Triplaris_setosa" "Triplaris" "Polygonaceae" "Caryophyllales"
"Triplaris_weigeltiana" "Triplaris" "Polygonaceae" "Caryophyllales"
"Tripleurospermum_caucasicum" "Tripleurospermum" "Asteraceae" "Asterales"
"Tripleurospermum_inodorum" "Tripleurospermum" "Asteraceae" "Asterales"
"Tripleurospermum_maritimum" "Tripleurospermum" "Asteraceae" "Asterales"
"Triplochiton_scleroxylon" "Triplochiton" "Malvaceae" "Malvales"
"Tripodion_tetraphyllum" "Tripodion" "Fabaceae" "Fabales"
"Tripogon_filiformis" "Tripogon" "Poaceae" "Poales"
"Tripogon_loliiformis" "Tripogon" "Poaceae" "Poales"
"Tripogon_spicatus" "Tripogon" "Poaceae" "Poales"
"Tripolium_pannonicum" "Tripolium" "Asteraceae" "Asterales"
"Tripolium_pannonicum_subsp._tripolium" "Tripolium" "Asteraceae" "Asterales"
"Tripora_divaricata" "Tripora" "Lamiaceae" "Lamiales"
"Tripsacum_dactyloides" "Tripsacum" "Poaceae" "Poales"
"Tripteris_angolensis" "Tripteris" "Asteraceae" "Asterales"
"Tripteris_monocephala" "Tripteris" "Asteraceae" "Asterales"
"Tripteris_nervosa" "Tripteris" "Asteraceae" "Asterales"
"Tripteris_oppositifolia" "Tripteris" "Asteraceae" "Asterales"
"Tripteris_vaillantii" "Tripteris" "Asteraceae" "Asterales"
"Tripterococcus_brunonis" "Tripterococcus" "Celastraceae" "Celastrales"
"Tripterospermum_japonicum" "Tripterospermum" "Gentianaceae" "Gentianales"
"Tripterygium_wilfordii" "Tripterygium" "Celastraceae" "Celastrales"
"Triptilion_gibbosum" "Triptilion" "Asteraceae" "Asterales"
"Triptilodiscus_pygmaeus" "Triptilodiscus" "Asteraceae" "Asterales"
"Triraphis_mollis" "Triraphis" "Poaceae" "Poales"
"Triraphis_pumilio" "Triraphis" "Poaceae" "Poales"
"Triraphis_purpurea" "Triraphis" "Poaceae" "Poales"
"Triraphis_ramosissima" "Triraphis" "Poaceae" "Poales"
"Trischidium_molle" "Trischidium" "Fabaceae" "Fabales"
"Trisetaria_loeflingiana" "Trisetaria" "Poaceae" "Poales"
"Trisetaria_panicea" "Trisetaria" "Poaceae" "Poales"
"Trisetum_alpestre" "Trisetum" "Poaceae" "Poales"
"Trisetum_argenteum" "Trisetum" "Poaceae" "Poales"
"Trisetum_cernuum" "Trisetum" "Poaceae" "Poales"
"Trisetum_distichophyllum" "Trisetum" "Poaceae" "Poales"
"Trisetum_flavescens" "Trisetum" "Poaceae" "Poales"
"Trisetum_spicatum" "Trisetum" "Poaceae" "Poales"
"Tristachya_biseriata" "Tristachya" "Poaceae" "Poales"
"Tristachya_leucothrix" "Tristachya" "Poaceae" "Poales"
"Tristania_neriifolia" "Tristania" "Myrtaceae" "Myrtales"
"Tristaniopsis_burmanica" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_clementis" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_collina" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_decorticata" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_exiliflora" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_ferruginea" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_laurina" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_merguensis" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_micrantha" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_obovata" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristaniopsis_whiteana" "Tristaniopsis" "Myrtaceae" "Myrtales"
"Tristellateia_greveana" "Tristellateia" "Malpighiaceae" "Malpighiales"
"Tristerix_aphyllus" "Tristerix" "Loranthaceae" "Santalales"
"Tristerix_verticillatus" "Tristerix" "Loranthaceae" "Santalales"
"Tristiropsis_acutangula" "Tristiropsis" "Sapindaceae" "Sapindales"
"Tristiropsis_canarioides" "Tristiropsis" "Sapindaceae" "Sapindales"
"Tristiropsis_subangula" "Tristiropsis" "Sapindaceae" "Sapindales"
"Triteleia_grandiflora" "Triteleia" "Asparagaceae" "Asparagales"
"Triteleia_hyacinthina" "Triteleia" "Asparagaceae" "Asparagales"
"Triteleia_ixioides" "Triteleia" "Asparagaceae" "Asparagales"
"Triteleia_laxa" "Triteleia" "Asparagaceae" "Asparagales"
"Triticum_aestivum" "Triticum" "Poaceae" "Poales"
"Triticum_boeoticum" "Triticum" "Poaceae" "Poales"
"Triticum_compactum" "Triticum" "Poaceae" "Poales"
"Triticum_dicoccoides" "Triticum" "Poaceae" "Poales"
"Triticum_dicoccon" "Triticum" "Poaceae" "Poales"
"Triticum_durum" "Triticum" "Poaceae" "Poales"
"Triticum_monococcum" "Triticum" "Poaceae" "Poales"
"Triticum_spelta" "Triticum" "Poaceae" "Poales"
"Tritoniopsis_antholyza" "Tritoniopsis" "Iridaceae" "Asparagales"
"Tritoniopsis_parviflora" "Tritoniopsis" "Iridaceae" "Asparagales"
"Tritoniopsis_triticea" "Tritoniopsis" "Iridaceae" "Asparagales"
"Triumfetta_bartramia" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_bogotensis" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_brachyceras" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_brevipes" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_flavescens" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_glabrior" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_heudelotii" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_johnstonii" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_lappula" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_lepidota" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_micracantha" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_pentandra" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_pilosa" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_plumigera" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_polyandra" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_repens" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_rhomboidea" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_sonderi" "Triumfetta" "Malvaceae" "Malvales"
"Triumfetta_tomentosa" "Triumfetta" "Malvaceae" "Malvales"
"Triunia_erythrocarpa" "Triunia" "Proteaceae" "Proteales"
"Trixis_californica" "Trixis" "Asteraceae" "Asterales"
"Trixis_haenkei" "Trixis" "Asteraceae" "Asterales"
"Trixis_inula" "Trixis" "Asteraceae" "Asterales"
"Trochetiopsis_erythroxylon" "Trochetiopsis" "Malvaceae" "Malvales"
"Trochetiopsis_melanoxylon" "Trochetiopsis" "Malvaceae" "Malvales"
"Trochiscanthes_nodiflorus" "Trochiscanthes" "Apiaceae" "Apiales"
"Trochocarpa_clarkei" "Trochocarpa" "Ericaceae" "Ericales"
"Trochocarpa_gunnii" "Trochocarpa" "Ericaceae" "Ericales"
"Trochocarpa_laurina" "Trochocarpa" "Ericaceae" "Ericales"
"Trochocarpa_montana" "Trochocarpa" "Ericaceae" "Ericales"
"Trochocarpa_thymifolia" "Trochocarpa" "Ericaceae" "Ericales"
"Trochodendron_aralioides" "Trochodendron" "Trochodendraceae" "Trochodendrales"
"Trochomeriopsis_diversifolia" "Trochomeriopsis" "Cucurbitaceae" "Cucurbitales"
"Trollius_albiflorus" "Trollius" "Ranunculaceae" "Ranunculales"
"Trollius_chinensis" "Trollius" "Ranunculaceae" "Ranunculales"
"Trollius_dschungaricus" "Trollius" "Ranunculaceae" "Ranunculales"
"Trollius_europaeus" "Trollius" "Ranunculaceae" "Ranunculales"
"Trollius_farreri" "Trollius" "Ranunculaceae" "Ranunculales"
"Trollius_laxus" "Trollius" "Ranunculaceae" "Ranunculales"
"Tropaeolum_majus" "Tropaeolum" "Tropaeolaceae" "Brassicales"
"Tropaeolum_speciosum" "Tropaeolum" "Tropaeolaceae" "Brassicales"
"Tropaeolum_tricolor" "Tropaeolum" "Tropaeolaceae" "Brassicales"
"Tropaeolum_tuberosum" "Tropaeolum" "Tropaeolaceae" "Brassicales"
"Trophis_caucana" "Trophis" "Moraceae" "Rosales"
"Trophis_involucrata" "Trophis" "Moraceae" "Rosales"
"Trophis_mexicana" "Trophis" "Moraceae" "Rosales"
"Trophis_racemosa" "Trophis" "Moraceae" "Rosales"
"Tropidocarpum_gracile" "Tropidocarpum" "Brassicaceae" "Brassicales"
"Trymalium_floribundum" "Trymalium" "Rhamnaceae" "Rosales"
"Trymalium_ledifolium" "Trymalium" "Rhamnaceae" "Rosales"
"Trymalium_urceolare" "Trymalium" "Rhamnaceae" "Rosales"
"Trymatococcus_amazonicus" "Trymatococcus" "Moraceae" "Rosales"
"Trymatococcus_oligandrus" "Trymatococcus" "Moraceae" "Rosales"
"Tsuga_canadensis" "Tsuga" "Pinaceae" "Pinales"
"Tsuga_caroliniana" "Tsuga" "Pinaceae" "Pinales"
"Tsuga_chinensis" "Tsuga" "Pinaceae" "Pinales"
"Tsuga_diversifolia" "Tsuga" "Pinaceae" "Pinales"
"Tsuga_dumosa" "Tsuga" "Pinaceae" "Pinales"
"Tsuga_forrestii" "Tsuga" "Pinaceae" "Pinales"
"Tsuga_heterophylla" "Tsuga" "Pinaceae" "Pinales"
"Tsuga_mertensiana" "Tsuga" "Pinaceae" "Pinales"
"Tsuga_sieboldii" "Tsuga" "Pinaceae" "Pinales"
"Tuberaria_guttata" "Tuberaria" "Cistaceae" "Malvales"
"Tuberaria_lignosa" "Tuberaria" "Cistaceae" "Malvales"
"Tulbaghia_alliacea" "Tulbaghia" "Amaryllidaceae" "Asparagales"
"Tulbaghia_capensis" "Tulbaghia" "Amaryllidaceae" "Asparagales"
